165,nahmias2007_v1,3K772S5NP8CHZPU3SPPHATRHCQCHEC,13675,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
57,nahmias2007_v1,31Q0U3WYDPGLMZUF3S8QCWJT9EC17B,34127,0,0,,,,,,,,,,,FALSE,psych,real,,0
76,nahmias2007_v1,3LRLIPTPEQA5B2EZI5QSR2HIJSIKAO,7939,0,0,,,,,,,,,,,TRUE,psych,ertan,,0
201,nahmias2007_v1,3FIUS151DV31J7VJEEXNPW0SA6EGGT,0,0,0,,,,,,,,,,,,,,,129243
225,nahmias2007_v1,3FTF2T8WLRJI1JYBFDVVJI0T0H9W9H,0,0,0,,,,,,,,,,,,,,,10659
152,nahmias2007_v1,3W92K5RLWUIML7WUMDDIL0CD7CO5VP,57378,0,1,Ertans should be held morally responsible for their decisions.,Ertans are able to make decisions of their own free will.,"If an Ertan does something good, then he or she deserves to be praised for it.",Ertan's decisions are up to them.,"If an Ertan does something bad, then he or she deserves to be blamed for it.",somewhat agree,somewhat disagree,somewhat agree,disagree,somewhat agree,,neuro,ertan,,0
75,nahmias2007_v1,34FNN24DCMA3P1RZRO02SZG7PTQ5YY,17025,0,0,,,,,,,,,,,TRUE,neuro,real,,0
155,nahmias2007_v1,32Q90QCQ1SM81FVBYASENL7947GKEJ,30907,0,1,Ertans are able to make decisions of their own free will.,Ertans should be held morally responsible for their decisions.,"If an Ertan does something good, then he or she deserves to be praised for it.","If an Ertan does something bad, then he or she deserves to be blamed for it.",Ertan's decisions are up to them.,agree,agree,agree,agree,somewhat disagree,,neuro,ertan,,0
188,nahmias2007_v1,3H8DHMCCW9C399HB2FHUH3PO4VFDKJ,10732,0,1,,,,,,,,,,,,neuro,ertan,TRUE,0
155,nahmias2007_v1,32Q90QCQ1SM81FVBYASENL7947GKEJ,5586,0,1,,,,,,,,,,,,neuro,ertan,FALSE,0
152,nahmias2007_v1,3W92K5RLWUIML7WUMDDIL0CD7CO5VP,8597,0,1,,,,,,,,,,,,neuro,ertan,TRUE,0
136,nahmias2007_v1,3COPXFW7XBDCY6K17O8PHX6DIEIKP4,22802,0,0,,,,,,,,,,,FALSE,neuro,real,,0
225,nahmias2007_v1,3FTF2T8WLRJI1JYBFDVVJI0T0H9W9H,14353,0,0,,,,,,,,,,,TRUE,psych,real,,0
76,nahmias2007_v1,3LRLIPTPEQA5B2EZI5QSR2HIJSIKAO,20612,0,1,"If an Ertan does something bad, then he or she deserves to be blamed for it.","If an Ertan does something good, then he or she deserves to be praised for it.",Ertans are able to make decisions of their own free will.,Ertan's decisions are up to them.,Ertans should be held morally responsible for their decisions.,somewhat agree,somewhat agree,agree,agree,somewhat agree,,psych,ertan,,0
22,nahmias2007_v1,3ERMJ6L4DYTIIOG4WEROWO7W7P7M74,91554,0,1,"If an Ertan does something good, then he or she deserves to be praised for it.",Ertans are able to make decisions of their own free will.,Ertan's decisions are up to them.,Ertans should be held morally responsible for their decisions.,"If an Ertan does something bad, then he or she deserves to be blamed for it.",agree,somewhat agree,somewhat agree,agree,agree,,psych,ertan,,0
76,nahmias2007_v1,3LRLIPTPEQA5B2EZI5QSR2HIJSIKAO,4782,0,1,,,,,,,,,,,,psych,ertan,TRUE,0
191,nahmias2007_v1,386PBUZZXFYRW1ZLXBF6Z1XGYFHLJ8,0,0,0,,,,,,,,,,,,,,,4115
201,nahmias2007_v1,3FIUS151DV31J7VJEEXNPW0SA6EGGT,25554,0,0,,,,,,,,,,,TRUE,psych,ertan,,0
22,nahmias2007_v1,3ERMJ6L4DYTIIOG4WEROWO7W7P7M74,6456,0,1,,,,,,,,,,,,psych,ertan,TRUE,0
165,nahmias2007_v1,3K772S5NP8CHZPU3SPPHATRHCQCHEC,31463,0,1,"If an Ertan does something good, then he or she deserves to be praised for it.",Ertan's decisions are up to them.,Ertans should be held morally responsible for their decisions.,"If an Ertan does something bad, then he or she deserves to be blamed for it.",Ertans are able to make decisions of their own free will.,agree,somewhat disagree,somewhat agree,somewhat agree,somewhat disagree,,neuro,ertan,,0
180,nahmias2007_v1,323Q6SJS8IH953UZN09NSBCHORRHFU,0,0,0,,,,,,,,,,,,,,,100578
225,nahmias2007_v1,3FTF2T8WLRJI1JYBFDVVJI0T0H9W9H,15886,0,1,"If the psychologists are right, then people deserve to be blamed for the bad things they do.","If the psychologists are right, then people's decisions are up to them.","If the psychologists are right, then people should be held morally responsible for their decisions.","If the psychologists are right, then people deserve to be praised for the good things they do","If the psychologists are right, then people make decisions of their own free will.",agree,agree,agree,somewhat agree,agree,,psych,real,,0
191,nahmias2007_v1,386PBUZZXFYRW1ZLXBF6Z1XGYFHLJ8,5570,0,0,,,,,,,,,,,TRUE,psych,ertan,,0
260,nahmias2007_v1,3XC1O3LBOSNLA4VQ95TA17KPWH8TLL,0,0,0,,,,,,,,,,,,,,,50103
65,nahmias2007_v1,3TPWUS5F892KZH5ERX5ML81162CWCY,0,0,0,,,,,,,,,,,,,,,26859
225,nahmias2007_v1,3FTF2T8WLRJI1JYBFDVVJI0T0H9W9H,4040,0,1,,,,,,,,,,,,psych,real,TRUE,0
165,nahmias2007_v1,3K772S5NP8CHZPU3SPPHATRHCQCHEC,9832,0,1,,,,,,,,,,,,neuro,ertan,TRUE,0
75,nahmias2007_v1,34FNN24DCMA3P1RZRO02SZG7PTQ5YY,45550,0,1,"If the neuroscientists are right, then people make decisions of their own free will.","If the neuroscientists are right, then people's decisions are up to them.","If the neuroscientists are right, then people deserve to be praised for the good things they do","If the neuroscientists are right, then people should be held morally responsible for their decisions.","If the neuroscientists are right, then people deserve to be blamed for the bad things they do.",disagree,somewhat disagree,somewhat disagree,disagree,disagree,,neuro,real,,0
144,nahmias2007_v1,3TR2532VIPV9DGWEA794AIFJ8KSJ6Y,0,0,0,,,,,,,,,,,,,,,32454
65,nahmias2007_v1,3TPWUS5F892KZH5ERX5ML81162CWCY,12850,0,0,,,,,,,,,,,TRUE,psych,real,,0
191,nahmias2007_v1,386PBUZZXFYRW1ZLXBF6Z1XGYFHLJ8,20088,0,1,Ertan's decisions are up to them.,Ertans should be held morally responsible for their decisions.,Ertans are able to make decisions of their own free will.,"If an Ertan does something good, then he or she deserves to be praised for it.","If an Ertan does something bad, then he or she deserves to be blamed for it.",disagree,agree,strongly disagree,strongly agree,somewhat disagree,,psych,ertan,,0
8,nahmias2007_v1,3L0KT67Y8EH4V3PA3KDALAQZ3DYYST,0,0,0,,,,,,,,,,,,,,,31088
139,nahmias2007_v1,39LNWE0K4UXYKG29O7M7ENEZYRLIUN,0,0,0,,,,,,,,,,,,,,,217798
201,nahmias2007_v1,3FIUS151DV31J7VJEEXNPW0SA6EGGT,29239,0,1,Ertans are able to make decisions of their own free will.,Ertans should be held morally responsible for their decisions.,Ertan's decisions are up to them.,"If an Ertan does something good, then he or she deserves to be praised for it.","If an Ertan does something bad, then he or she deserves to be blamed for it.",strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,,psych,ertan,,0
75,nahmias2007_v1,34FNN24DCMA3P1RZRO02SZG7PTQ5YY,9476,0,1,,,,,,,,,,,,neuro,real,TRUE,0
136,nahmias2007_v1,3COPXFW7XBDCY6K17O8PHX6DIEIKP4,43002,0,1,"If the neuroscientists are right, then people should be held morally responsible for their decisions.","If the neuroscientists are right, then people deserve to be blamed for the bad things they do.","If the neuroscientists are right, then people deserve to be praised for the good things they do","If the neuroscientists are right, then people make decisions of their own free will.","If the neuroscientists are right, then people's decisions are up to them.",agree,strongly agree,strongly agree,agree,agree,,neuro,real,,0
191,nahmias2007_v1,386PBUZZXFYRW1ZLXBF6Z1XGYFHLJ8,5269,0,1,,,,,,,,,,,,psych,ertan,TRUE,0
180,nahmias2007_v1,323Q6SJS8IH953UZN09NSBCHORRHFU,30250,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
57,nahmias2007_v1,31Q0U3WYDPGLMZUF3S8QCWJT9EC17B,65287,0,1,"If the psychologists are right, then people should be held morally responsible for their decisions.","If the psychologists are right, then people deserve to be praised for the good things they do","If the psychologists are right, then people make decisions of their own free will.","If the psychologists are right, then people's decisions are up to them.","If the psychologists are right, then people deserve to be blamed for the bad things they do.",somewhat disagree,somewhat agree,somewhat disagree,somewhat agree,agree,,psych,real,,0
144,nahmias2007_v1,3TR2532VIPV9DGWEA794AIFJ8KSJ6Y,14520,0,0,,,,,,,,,,,TRUE,neuro,real,,0
8,nahmias2007_v1,3L0KT67Y8EH4V3PA3KDALAQZ3DYYST,14350,0,0,,,,,,,,,,,TRUE,psych,real,,0
201,nahmias2007_v1,3FIUS151DV31J7VJEEXNPW0SA6EGGT,14629,0,1,,,,,,,,,,,,psych,ertan,FALSE,0
26,nahmias2007_v1,3VHHR074H3IYC6YJW2Q9WBS77KHL71,0,0,0,,,,,,,,,,,,,,,53337
260,nahmias2007_v1,3XC1O3LBOSNLA4VQ95TA17KPWH8TLL,36827,0,0,,,,,,,,,,,TRUE,neuro,real,,0
136,nahmias2007_v1,3COPXFW7XBDCY6K17O8PHX6DIEIKP4,14754,0,1,,,,,,,,,,,,neuro,real,TRUE,0
65,nahmias2007_v1,3TPWUS5F892KZH5ERX5ML81162CWCY,25944,0,1,"If the psychologists are right, then people deserve to be praised for the good things they do","If the psychologists are right, then people make decisions of their own free will.","If the psychologists are right, then people should be held morally responsible for their decisions.","If the psychologists are right, then people's decisions are up to them.","If the psychologists are right, then people deserve to be blamed for the bad things they do.",somewhat agree,disagree,disagree,disagree,strongly disagree,,psych,real,,0
57,nahmias2007_v1,31Q0U3WYDPGLMZUF3S8QCWJT9EC17B,14337,0,1,,,,,,,,,,,,psych,real,TRUE,0
139,nahmias2007_v1,39LNWE0K4UXYKG29O7M7ENEZYRLIUN,23172,0,0,,,,,,,,,,,TRUE,psych,real,,0
26,nahmias2007_v1,3VHHR074H3IYC6YJW2Q9WBS77KHL71,13018,0,0,,,,,,,,,,,TRUE,psych,ertan,,0
65,nahmias2007_v1,3TPWUS5F892KZH5ERX5ML81162CWCY,8303,0,1,,,,,,,,,,,,psych,real,FALSE,0
144,nahmias2007_v1,3TR2532VIPV9DGWEA794AIFJ8KSJ6Y,23610,0,1,"If the neuroscientists are right, then people deserve to be blamed for the bad things they do.","If the neuroscientists are right, then people deserve to be praised for the good things they do","If the neuroscientists are right, then people's decisions are up to them.","If the neuroscientists are right, then people should be held morally responsible for their decisions.","If the neuroscientists are right, then people make decisions of their own free will.",I don't know,somewhat agree,somewhat disagree,agree,somewhat agree,,neuro,real,,0
26,nahmias2007_v1,3VHHR074H3IYC6YJW2Q9WBS77KHL71,15026,0,1,Ertans should be held morally responsible for their decisions.,Ertan's decisions are up to them.,"If an Ertan does something good, then he or she deserves to be praised for it.",Ertans are able to make decisions of their own free will.,"If an Ertan does something bad, then he or she deserves to be blamed for it.",agree,agree,agree,agree,agree,,psych,ertan,,0
219,nahmias2007_v1,3SBEHTYCWN4F1PMEY8JWH8KCUFWIYL,0,0,0,,,,,,,,,,,,,,,87037
246,nahmias2007_v1,3VNXK88KKCJ5MUY6P3QZXGHFT889VL,0,0,0,,,,,,,,,,,,,,,45061
61,nahmias2007_v1,3YWRV122CS05VAQWFLAG1YKLVVGU8R,0,0,0,,,,,,,,,,,,,,,30110
26,nahmias2007_v1,3VHHR074H3IYC6YJW2Q9WBS77KHL71,6717,0,1,,,,,,,,,,,,psych,ertan,TRUE,0
8,nahmias2007_v1,3L0KT67Y8EH4V3PA3KDALAQZ3DYYST,41673,0,1,"If the psychologists are right, then people make decisions of their own free will.","If the psychologists are right, then people should be held morally responsible for their decisions.","If the psychologists are right, then people deserve to be blamed for the bad things they do.","If the psychologists are right, then people deserve to be praised for the good things they do","If the psychologists are right, then people's decisions are up to them.",somewhat disagree,somewhat agree,somewhat agree,somewhat agree,somewhat disagree,,psych,real,,0
19,nahmias2007_v1,3OE22WJIGIPB1EQS1FRGNP5LP12QUY,0,0,0,,,,,,,,,,,,,,,105193
53,nahmias2007_v1,3OJSZ2ATDSXKAHVY4FA2FMWALUI750,0,0,0,,,,,,,,,,,,,,,86498
219,nahmias2007_v1,3SBEHTYCWN4F1PMEY8JWH8KCUFWIYL,11952,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
81,nahmias2007_v1,3SB4CE2TJVWBV2D6HO5HHWPKF1XAX3,0,0,0,,,,,,,,,,,,,,,151838
61,nahmias2007_v1,3YWRV122CS05VAQWFLAG1YKLVVGU8R,15616,0,0,,,,,,,,,,,TRUE,psych,real,,0
260,nahmias2007_v1,3XC1O3LBOSNLA4VQ95TA17KPWH8TLL,53994,0,1,"If the neuroscientists are right, then people should be held morally responsible for their decisions.","If the neuroscientists are right, then people deserve to be blamed for the bad things they do.","If the neuroscientists are right, then people deserve to be praised for the good things they do","If the neuroscientists are right, then people make decisions of their own free will.","If the neuroscientists are right, then people's decisions are up to them.",agree,somewhat agree,agree,somewhat agree,somewhat agree,,neuro,real,,0
8,nahmias2007_v1,3L0KT67Y8EH4V3PA3KDALAQZ3DYYST,15877,0,1,,,,,,,,,,,,psych,real,FALSE,0
246,nahmias2007_v1,3VNXK88KKCJ5MUY6P3QZXGHFT889VL,24452,0,0,,,,,,,,,,,TRUE,psych,real,,0
27,nahmias2007_v1,3SEPORI8WN000XDLI6T2EH5VN1VZAP,0,0,0,,,,,,,,,,,,,,,61969
41,nahmias2007_v1,3R08VXYT7CWEN0AI0GXB5M9N5RLW75,0,0,0,,,,,,,,,,,,,,,111465
53,nahmias2007_v1,3OJSZ2ATDSXKAHVY4FA2FMWALUI750,25421,0,0,,,,,,,,,,,TRUE,psych,real,,0
81,nahmias2007_v1,3SB4CE2TJVWBV2D6HO5HHWPKF1XAX3,21788,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
27,nahmias2007_v1,3SEPORI8WN000XDLI6T2EH5VN1VZAP,14285,0,0,,,,,,,,,,,TRUE,neuro,real,,0
139,nahmias2007_v1,39LNWE0K4UXYKG29O7M7ENEZYRLIUN,66374,0,1,"If the psychologists are right, then people's decisions are up to them.","If the psychologists are right, then people make decisions of their own free will.","If the psychologists are right, then people should be held morally responsible for their decisions.","If the psychologists are right, then people deserve to be praised for the good things they do","If the psychologists are right, then people deserve to be blamed for the bad things they do.",somewhat disagree,somewhat disagree,strongly agree,agree,somewhat agree,,psych,real,,0
68,nahmias2007_v1,33FOTY3KEMMRYGPBU9G1SIB7AP3C1F,171948,0,0,,,,,,,,,,,FALSE,psych,real,,0
144,nahmias2007_v1,3TR2532VIPV9DGWEA794AIFJ8KSJ6Y,57869,0,1,,,,,,,,,,,,neuro,real,TRUE,0
19,nahmias2007_v1,3OE22WJIGIPB1EQS1FRGNP5LP12QUY,33504,0,0,,,,,,,,,,,TRUE,neuro,real,,0
219,nahmias2007_v1,3SBEHTYCWN4F1PMEY8JWH8KCUFWIYL,32050,0,1,"If an Ertan does something good, then he or she deserves to be praised for it.",Ertans should be held morally responsible for their decisions.,Ertan's decisions are up to them.,Ertans are able to make decisions of their own free will.,"If an Ertan does something bad, then he or she deserves to be blamed for it.",agree,strongly agree,agree,agree,agree,,neuro,ertan,,0
61,nahmias2007_v1,3YWRV122CS05VAQWFLAG1YKLVVGU8R,28680,0,1,"If the psychologists are right, then people deserve to be praised for the good things they do","If the psychologists are right, then people deserve to be blamed for the bad things they do.","If the psychologists are right, then people should be held morally responsible for their decisions.","If the psychologists are right, then people's decisions are up to them.","If the psychologists are right, then people make decisions of their own free will.",agree,disagree,agree,agree,strongly agree,,psych,real,,0
139,nahmias2007_v1,39LNWE0K4UXYKG29O7M7ENEZYRLIUN,8623,0,1,,,,,,,,,,,,psych,real,TRUE,0
102,nahmias2007_v1,3ZAZR5XV01JOTCAJ2KPTKCVJN4GZCR,0,0,0,,,,,,,,,,,,,,,76078
246,nahmias2007_v1,3VNXK88KKCJ5MUY6P3QZXGHFT889VL,29040,0,1,"If the psychologists are right, then people deserve to be praised for the good things they do","If the psychologists are right, then people make decisions of their own free will.","If the psychologists are right, then people should be held morally responsible for their decisions.","If the psychologists are right, then people deserve to be blamed for the bad things they do.","If the psychologists are right, then people's decisions are up to them.",agree,agree,agree,agree,strongly agree,,psych,real,,0
176,nahmias2007_v1,3KXIR214I4HVSXUSKYAXE39OAI042B,0,0,0,,,,,,,,,,,,,,,32801
219,nahmias2007_v1,3SBEHTYCWN4F1PMEY8JWH8KCUFWIYL,10573,0,1,,,,,,,,,,,,neuro,ertan,TRUE,0
180,nahmias2007_v1,323Q6SJS8IH953UZN09NSBCHORRHFU,100615,0,1,Ertan's decisions are up to them.,"If an Ertan does something good, then he or she deserves to be praised for it.","If an Ertan does something bad, then he or she deserves to be blamed for it.",Ertans are able to make decisions of their own free will.,Ertans should be held morally responsible for their decisions.,somewhat disagree,somewhat disagree,somewhat disagree,somewhat disagree,somewhat agree,,neuro,ertan,,0
115,nahmias2007_v1,3QAVNHZ3EM5GV8WH352T62UX8SNALH,193335,0,1,"If the neuroscientists are right, then people make decisions of their own free will.","If the neuroscientists are right, then people's decisions are up to them.","If the neuroscientists are right, then people deserve to be praised for the good things they do","If the neuroscientists are right, then people deserve to be blamed for the bad things they do.","If the neuroscientists are right, then people should be held morally responsible for their decisions.",somewhat agree,somewhat agree,agree,strongly agree,strongly agree,,neuro,real,,0
81,nahmias2007_v1,3SB4CE2TJVWBV2D6HO5HHWPKF1XAX3,18572,0,1,Ertans are able to make decisions of their own free will.,"If an Ertan does something bad, then he or she deserves to be blamed for it.",Ertan's decisions are up to them.,Ertans should be held morally responsible for their decisions.,"If an Ertan does something good, then he or she deserves to be praised for it.",somewhat disagree,somewhat disagree,somewhat disagree,somewhat disagree,somewhat disagree,,neuro,ertan,,0
61,nahmias2007_v1,3YWRV122CS05VAQWFLAG1YKLVVGU8R,10935,0,1,,,,,,,,,,,,psych,real,FALSE,0
250,nahmias2007_v1,33PPUNGG386SZEZ2KHFO97U5N5JZRX,0,0,0,,,,,,,,,,,,,,,35330
260,nahmias2007_v1,3XC1O3LBOSNLA4VQ95TA17KPWH8TLL,41344,0,1,,,,,,,,,,,,neuro,real,TRUE,0
103,nahmias2007_v1,3TUI152ZZBOVSHZUZRHWCN0OE44Q1Y,0,0,0,,,,,,,,,,,,,,,22743
176,nahmias2007_v1,3KXIR214I4HVSXUSKYAXE39OAI042B,11824,0,0,,,,,,,,,,,TRUE,psych,ertan,,0
86,nahmias2007_v1,3AUQQEL7U5UNQ0ATP77645GMQ4D0VZ,0,0,0,,,,,,,,,,,,,,,308868
15,nahmias2007_v1,3X87C8JFV6CVM1YOCAWG8ONX44HSQK,0,0,0,,,,,,,,,,,,,,,25528
27,nahmias2007_v1,3SEPORI8WN000XDLI6T2EH5VN1VZAP,33914,0,1,"If the neuroscientists are right, then people make decisions of their own free will.","If the neuroscientists are right, then people deserve to be praised for the good things they do","If the neuroscientists are right, then people deserve to be blamed for the bad things they do.","If the neuroscientists are right, then people should be held morally responsible for their decisions.","If the neuroscientists are right, then people's decisions are up to them.",somewhat disagree,somewhat disagree,somewhat disagree,somewhat agree,somewhat disagree,,neuro,real,,0
81,nahmias2007_v1,3SB4CE2TJVWBV2D6HO5HHWPKF1XAX3,17148,0,1,,,,,,,,,,,,neuro,ertan,FALSE,0
53,nahmias2007_v1,3OJSZ2ATDSXKAHVY4FA2FMWALUI750,39735,0,1,"If the psychologists are right, then people should be held morally responsible for their decisions.","If the psychologists are right, then people's decisions are up to them.","If the psychologists are right, then people make decisions of their own free will.","If the psychologists are right, then people deserve to be praised for the good things they do","If the psychologists are right, then people deserve to be blamed for the bad things they do.",agree,somewhat agree,somewhat agree,agree,somewhat agree,,psych,real,,0
102,nahmias2007_v1,3ZAZR5XV01JOTCAJ2KPTKCVJN4GZCR,22200,0,0,,,,,,,,,,,TRUE,psych,real,,0
59,nahmias2007_v1,3ATPCQ38J8B0V73GMKRJ0AWTH7RAY9,0,0,0,,,,,,,,,,,,,,,87242
19,nahmias2007_v1,3OE22WJIGIPB1EQS1FRGNP5LP12QUY,35391,0,1,"If the neuroscientists are right, then people make decisions of their own free will.","If the neuroscientists are right, then people's decisions are up to them.","If the neuroscientists are right, then people deserve to be praised for the good things they do","If the neuroscientists are right, then people should be held morally responsible for their decisions.","If the neuroscientists are right, then people deserve to be blamed for the bad things they do.",strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,,neuro,real,,0
23,nahmias2007_v1,3XIQGXAUMC9TC0F8ALTX75NUETRX7Z,0,0,0,,,,,,,,,,,,,,,57225
15,nahmias2007_v1,3X87C8JFV6CVM1YOCAWG8ONX44HSQK,7197,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
41,nahmias2007_v1,3R08VXYT7CWEN0AI0GXB5M9N5RLW75,48054,0,0,,,,,,,,,,,TRUE,neuro,real,,0
104,nahmias2007_v1,3RWE2M8QWHBAIV1KNGLFUOM941BN05,0,0,0,,,,,,,,,,,,,,,1440
180,nahmias2007_v1,323Q6SJS8IH953UZN09NSBCHORRHFU,26536,0,1,,,,,,,,,,,,neuro,ertan,TRUE,0
103,nahmias2007_v1,3TUI152ZZBOVSHZUZRHWCN0OE44Q1Y,16434,0,0,,,,,,,,,,,TRUE,psych,real,,0
176,nahmias2007_v1,3KXIR214I4HVSXUSKYAXE39OAI042B,14893,0,1,"If an Ertan does something good, then he or she deserves to be praised for it.",Ertans should be held morally responsible for their decisions.,Ertan's decisions are up to them.,Ertans are able to make decisions of their own free will.,"If an Ertan does something bad, then he or she deserves to be blamed for it.",somewhat agree,agree,agree,somewhat agree,agree,,psych,ertan,,0
53,nahmias2007_v1,3OJSZ2ATDSXKAHVY4FA2FMWALUI750,6982,0,1,,,,,,,,,,,,psych,real,TRUE,0
66,nahmias2007_v1,3TOK3KHVJTJ6IR1G9U61OSW12PMO7L,0,0,0,,,,,,,,,,,,,,,29372
250,nahmias2007_v1,33PPUNGG386SZEZ2KHFO97U5N5JZRX,19176,0,0,,,,,,,,,,,TRUE,psych,real,,0
27,nahmias2007_v1,3SEPORI8WN000XDLI6T2EH5VN1VZAP,7958,0,1,,,,,,,,,,,,neuro,real,FALSE,0
54,nahmias2007_v1,3B837J3LDOXVY2DOPPLGDEX20QJRSK,0,0,0,,,,,,,,,,,,,,,66791
104,nahmias2007_v1,3RWE2M8QWHBAIV1KNGLFUOM941BN05,6378,0,0,,,,,,,,,,,TRUE,psych,ertan,,0
176,nahmias2007_v1,3KXIR214I4HVSXUSKYAXE39OAI042B,5614,0,1,,,,,,,,,,,,psych,ertan,TRUE,0
246,nahmias2007_v1,3VNXK88KKCJ5MUY6P3QZXGHFT889VL,35328,0,1,,,,,,,,,,,,psych,real,TRUE,0
59,nahmias2007_v1,3ATPCQ38J8B0V73GMKRJ0AWTH7RAY9,16039,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
178,nahmias2007_v1,31UV0MXWNQDHZ1CUN6EZ6BMJZAT5IT,0,0,0,,,,,,,,,,,,,,,51271
66,nahmias2007_v1,3TOK3KHVJTJ6IR1G9U61OSW12PMO7L,10537,0,0,,,,,,,,,,,TRUE,psych,real,,0
164,nahmias2007_v1,3O6CYIULED2GLBMEDOQMFEN7D2JUW6,0,0,0,,,,,,,,,,,,,,,43635
19,nahmias2007_v1,3OE22WJIGIPB1EQS1FRGNP5LP12QUY,18464,0,1,,,,,,,,,,,,neuro,real,TRUE,0
35,nahmias2007_v1,3NJM2BJS4W7UF88DFBRRTET5D5ACPK,0,0,0,,,,,,,,,,,,,,,81505
23,nahmias2007_v1,3XIQGXAUMC9TC0F8ALTX75NUETRX7Z,18314,0,0,,,,,,,,,,,TRUE,neuro,real,,0
15,nahmias2007_v1,3X87C8JFV6CVM1YOCAWG8ONX44HSQK,21136,0,1,"If an Ertan does something good, then he or she deserves to be praised for it.","If an Ertan does something bad, then he or she deserves to be blamed for it.",Ertans are able to make decisions of their own free will.,Ertans should be held morally responsible for their decisions.,Ertan's decisions are up to them.,somewhat agree,somewhat agree,somewhat disagree,somewhat agree,somewhat agree,,neuro,ertan,,0
54,nahmias2007_v1,3B837J3LDOXVY2DOPPLGDEX20QJRSK,15175,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
178,nahmias2007_v1,31UV0MXWNQDHZ1CUN6EZ6BMJZAT5IT,8211,0,0,,,,,,,,,,,TRUE,psych,ertan,,0
86,nahmias2007_v1,3AUQQEL7U5UNQ0ATP77645GMQ4D0VZ,35985,0,0,,,,,,,,,,,TRUE,psych,ertan,,0
15,nahmias2007_v1,3X87C8JFV6CVM1YOCAWG8ONX44HSQK,3291,0,1,,,,,,,,,,,,neuro,ertan,TRUE,0
164,nahmias2007_v1,3O6CYIULED2GLBMEDOQMFEN7D2JUW6,10966,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
35,nahmias2007_v1,3NJM2BJS4W7UF88DFBRRTET5D5ACPK,11399,0,0,,,,,,,,,,,TRUE,psych,ertan,,0
227,nahmias2007_v1,3DIP6YHAPCTO6ETAPLVBXGYI97N8EP,0,0,0,,,,,,,,,,,,,,,58864
145,nahmias2007_v1,3DBQWDE4Y6Z9D2NLKMRRBJI0L9N5N9,0,0,0,,,,,,,,,,,,,,,39038
197,nahmias2007_v1,3TVRFO09GKGSRL4AEFU7QA5V9DWXL8,0,0,0,,,,,,,,,,,,,,,23101
41,nahmias2007_v1,3R08VXYT7CWEN0AI0GXB5M9N5RLW75,35558,0,1,"If the neuroscientists are right, then people's decisions are up to them.","If the neuroscientists are right, then people deserve to be blamed for the bad things they do.","If the neuroscientists are right, then people should be held morally responsible for their decisions.","If the neuroscientists are right, then people make decisions of their own free will.","If the neuroscientists are right, then people deserve to be praised for the good things they do",somewhat disagree,somewhat disagree,somewhat disagree,disagree,disagree,,neuro,real,,0
59,nahmias2007_v1,3ATPCQ38J8B0V73GMKRJ0AWTH7RAY9,25678,0,1,Ertan's decisions are up to them.,"If an Ertan does something good, then he or she deserves to be praised for it.","If an Ertan does something bad, then he or she deserves to be blamed for it.",Ertans should be held morally responsible for their decisions.,Ertans are able to make decisions of their own free will.,disagree,somewhat agree,somewhat agree,somewhat agree,disagree,,neuro,ertan,,0
198,nahmias2007_v1,3P4MQ7TPPXD919FXI6DVNAIYEGVBBR,0,0,0,,,,,,,,,,,,,,,31668
250,nahmias2007_v1,33PPUNGG386SZEZ2KHFO97U5N5JZRX,37236,0,1,"If the psychologists are right, then people make decisions of their own free will.","If the psychologists are right, then people's decisions are up to them.","If the psychologists are right, then people deserve to be blamed for the bad things they do.","If the psychologists are right, then people should be held morally responsible for their decisions.","If the psychologists are right, then people deserve to be praised for the good things they do",somewhat disagree,somewhat disagree,agree,agree,agree,,psych,real,,0
145,nahmias2007_v1,3DBQWDE4Y6Z9D2NLKMRRBJI0L9N5N9,10175,0,0,,,,,,,,,,,TRUE,psych,real,,0
66,nahmias2007_v1,3TOK3KHVJTJ6IR1G9U61OSW12PMO7L,26976,0,1,"If the psychologists are right, then people should be held morally responsible for their decisions.","If the psychologists are right, then people make decisions of their own free will.","If the psychologists are right, then people deserve to be blamed for the bad things they do.","If the psychologists are right, then people deserve to be praised for the good things they do","If the psychologists are right, then people's decisions are up to them.",somewhat agree,somewhat disagree,somewhat agree,somewhat agree,somewhat disagree,,psych,real,,0
94,nahmias2007_v1,308XBLVESI5WHGWME3ZLNPN2W2XBR3,0,0,0,,,,,,,,,,,,,,,29990
41,nahmias2007_v1,3R08VXYT7CWEN0AI0GXB5M9N5RLW75,6261,0,1,,,,,,,,,,,,neuro,real,FALSE,0
99,nahmias2007_v1,37Q970SNZE975XE7RV617NFPWSQ1SZ,0,0,0,,,,,,,,,,,,,,,38637
168,nahmias2007_v1,3C6FJU71TQUKAGHESP8A0B8NOAJYU9,0,0,0,,,,,,,,,,,,,,,60093
